"Week of March 29 - April 5, 2008",http://papers.nber.org/papers/w13915,A Theory of Military Dictatorships,"Daron Acemoglu, Davide Ticchi, and Andrea Vindigni #13915 "
"Week of March 29 - April 5, 2008",http://papers.nber.org/papers/w13914,Innocents Abroad: The Hazards of International Joint Ventures with Pyramidal Group Firms,"Susan Perkins, Randall Morck, and Bernard Yeung #13914 "
"Week of March 29 - April 5, 2008",http://papers.nber.org/papers/w13913,"Tariffs, Trains, and Trade: The Role of Institutions versus Technology in the Expansion of Markets",Wolfgang Keller and Carol H. Shiue #13913 
"Week of March 29 - April 5, 2008",http://papers.nber.org/papers/w13912,The Nature of Credit Constraints and Human Capital,Lance J. Lochner and Alexander Monge-Naranjo #13912 
"Week of March 29 - April 5, 2008",http://papers.nber.org/papers/w13911,Policy Uncertainty and Precautionary Savings,Francesco Giavazzi and Michael McMahon #13911 
"Week of March 29 - April 5, 2008",http://papers.nber.org/papers/w13910,The Dynamic Behavior of the Real Exchange Rate in Sticky Price Models,Jon Steinsson #13910 
"Week of March 29 - April 5, 2008",http://papers.nber.org/papers/w13909,The Euro May Over the Next 15 Years Surpass the Dollar as Leading International Currency,Menzie D. Chinn and Jeffrey A. Frankel #13909 
"Week of March 29 - April 5, 2008",http://papers.nber.org/papers/w13908,Why do Foreigners Invest in the United States?,Kristin J. Forbes #13908 
"Week of March 29 - April 5, 2008",http://papers.nber.org/papers/w13907,Ideology,Roland B?nabou #13907 
"Week of March 29 - April 5, 2008",http://papers.nber.org/papers/w13906,Current Account Dynamics and Monetary Policy,"Andrea Ferrero, Mark Gertler, and Lars E.O. Svensson #13906 "
"Week of March 16 - March 22, 2008",http://papers.nber.org/papers/w13905,Is There Dowry Inflation in South Asia?,Raj Arunachalam and Trevon Logan #13905 
"Week of March 16 - March 22, 2008",http://papers.nber.org/papers/w13904,Information Acquisition and Under-Diversification,Stijn Van Nieuwerburgh and Laura Veldkamp #13904 
"Week of March 16 - March 22, 2008",http://papers.nber.org/papers/w13903,Can Weak Substitution be Rehabilitated?,"V. Kerry Smith, Mary F. Evans, H. Spencer Banzhaf, and Christine Poulos #13903 "
"Week of March 16 - March 22, 2008",http://papers.nber.org/papers/w13902,"Sterilization, Monetary Policy, and Global Financial Integration",Joshua Aizenman and Reuven Glick #13902 
"Week of March 16 - March 22, 2008",http://papers.nber.org/papers/w13901,Can Exchange Rates Forecast Commodity Prices?,"Yu-Chin Chen, Kenneth Rogoff, and Barbara Rossi #13901 "
"Week of March 16 - March 22, 2008",http://papers.nber.org/papers/w13900,A Quantile-based Test of Protection for Sale Model,"Susumu Imai, Hajime Katayama, and Kala Krishna #13900 "
"Week of March 16 - March 22, 2008",http://papers.nber.org/papers/w13899,Is Protection Really for Sale? A Survey and Directions for Future Research,"Susumu Imai, Hajime Katayama, and Kala Krishna #13899 "
"Week of March 16 - March 22, 2008",http://papers.nber.org/papers/w13898,The Transition to Post-industrial BMI Values Among US Children,"John Komlos, Ariane Breitfelder, and Marco Sunder #13898 "
"Week of March 16 - March 22, 2008",http://papers.nber.org/papers/w13897,Labor Markets and Monetary Policy: A New-Keynesian Model with Unemployment,Olivier Blanchard and Jordi Gali #13897 
"Week of March 16 - March 22, 2008",http://papers.nber.org/papers/w13896,The Wealth-Consumption Ratio,"Hanno Lustig, Stijn Van Nieuwerburgh, and Adrien Verdelhan #13896 "
"Week of March 16 - March 22, 2008",http://papers.nber.org/papers/w13895,Regulation and Supervision: An Ethical Perspective,Edward J. Kane #13895 
"Week of March 16 - March 22, 2008",http://papers.nber.org/papers/w13894,Persistent Private Information,Noah Williams #13894 
"Week of March 16 - March 22, 2008",http://papers.nber.org/papers/w13893,Deconstructing Lifecycle Expenditure,Mark Aguiar and Erik Hurst #13893 
"Week of March 16 - March 22, 2008",http://papers.nber.org/papers/w13892,Optimal Monetary Policy under Uncertainty in DSGE Models: A Markov Jump-Linear-Quadratic Approach,Lars E.O. Svensson and Noah Williams #13892 
"Week of March 16 - March 22, 2008",http://papers.nber.org/papers/w13891,"The Life Cycle of Scholars and Papers in Economics -- the ""Citation Death Tax""",Joshua Aizenman and Kenneth Kletzer #13891 
"Week of March 16 - March 22, 2008",http://papers.nber.org/papers/w13890,"Conditional Cash Transfers in Education Design Features, Peer and Sibling Effects Evidence from a Randomized Experiment in Colombia","Felipe Barrera-Osorio, Marianne Bertrand, Leigh L. Linden, and Francisco Perez-Calle #13890 "
"Week of March 16 - March 22, 2008",http://nber.org//papers/w13889,Exchange Rate Pass-Through And Monetary Policy,Frederic S. Mishkin #13889 
"Week of March 16 - March 22, 2008",http://papers.nber.org/papers/w13888,Do Markets Respond to Quality Information? The Case of Fertility Clinics,"M. Kate Bundorf, Natalie Chun, Gopi Shah Goda, and Daniel P. Kessler #13888 "
"Week of March 16 - March 22, 2008",http://papers.nber.org/papers/w13887,Imperfect Substitution between Immigrants and Natives: A Reappraisal,"George J. Borjas, Jeffrey Grogger, and Gordon H. Hanson #13887 "
"Week of March 16 - March 22, 2008",http://papers.nber.org/papers/w13886,The Internet and Job Search,Betsey Stevenson #13886 
"Week of March 9 - March 15, 2008",http://papers.nber.org/papers/w13885,Universal Public Health Insurance and Private Coverage: Externalities in Health Care Consumption,Sherry A. Glied #13885 
"Week of March 9 - March 15, 2008",http://papers.nber.org/papers/w13884,Taxes and Mutual Fund Inflows Around Distribution Dates,Woodrow T. Johnson and James M. Poterba #13884 
"Week of March 9 - March 15, 2008",http://papers.nber.org/papers/w13883,Changes in the Characteristics of American Youth: Implications for Adult Outcomes,"Joseph G. Altonji, Prashant Bharadwaj, and Fabian Lange #13883 "
"Week of March 9 - March 15, 2008",http://papers.nber.org/papers/w13882,This Time is Different: A Panoramic View of Eight Centuries of Financial Crises,Carmen M. Reinhart and Kenneth S. Rogoff #13882 
"Week of March 9 - March 15, 2008",http://papers.nber.org/papers/w13881,"Health Care Financing, Efficiency, and Equity",Sherry A. Glied #13881 
"Week of March 9 - March 15, 2008",http://papers.nber.org/papers/w13880,"Capital Account Liberalization, Real Wages, and Productivity",Peter Blair Henry and Diego Sasson #13880 
"Week of March 9 - March 15, 2008",http://papers.nber.org/papers/w13879,The Economic Value of Teeth,Sherry Glied and Matthew Neidell #13879 
"Week of March 9 - March 15, 2008",http://papers.nber.org/papers/w13878,Press Coverage and Political Accountability,"James M. Snyder, Jr. and David Strmberg #13878 "
"Week of March 9 - March 15, 2008",http://papers.nber.org/papers/w13877,After Midnight: A Regression Discontinuity Design in Length of Postpartum Hospital Stays,"Douglas Almond and Joseph J. Doyle, Jr. #13877 "
"Week of March 9 - March 15, 2008",http://papers.nber.org/papers/w13876,International Evidence on Sticky Consumption Growth,"Christopher D. Carroll, Jiri Slacalek, and Martin Sommer #13876 "
"Week of March 9 - March 15, 2008",http://papers.nber.org/papers/w13875,Differences in Breast Cancer Diagnosis and Treatment:Experiences of Insured and Uninsured Patients in a Safety Net Setting,"Cathy J. Bradley, David Neumark, Lisa M. Shickle, and Nicholas Farrell #13875 "
"Week of March 9 - March 15, 2008",http://papers.nber.org/papers/w13874,Collateral Pricing,Efraim Benmelech and Nittai K. Bergman #13874 
"Week of March 9 - March 15, 2008",http://papers.nber.org/papers/w13873,An Empirical Study of the Credit Market with Unobserved Consumer Typers,Li Gan and Roberto Mosquera #13873 
"Week of March 9 - March 15, 2008",http://papers.nber.org/papers/w13872,Labor Market Fluctuations in the Small and in the Large,"Richard Rogerson, Lodewijk P. Visschers, and Randall Wright #13872 "
"Week of March 9 - March 15, 2008",http://papers.nber.org/papers/w13871,"Aggregate Implications of Indivisible Labor, Incomplete Markets, and Labor Market Frictions","Per Krusell, Toshihiko Mukoyama, Richard Rogerson, and Aysegul Sahin #13871 "
"Week of March 9 - March 15, 2008",http://papers.nber.org/papers/w13870,Are Engel Curve Estimates of CPI Bias Biased?,Trevon D. Logan #13870 
"Week of March 9 - March 15, 2008",http://papers.nber.org/papers/w13869,Economies of Scale in the Household: Puzzles and Patterns from the American Past,Trevon D. Logan #13869 
"Week of March 9 - March 15, 2008",http://papers.nber.org/papers/w13868,Does Mentoring Reduce Turnover and Improve Skills of New Employees? Evidence from Teachers in New York City,Jonah E. Rockoff #13868 
"Week of March 9 - March 15, 2008",http://papers.nber.org/papers/w13867,Employer-to-Employer Flows in the United States: Estimates Using Linked Employer-Employee Data,"Melissa Bjelland, Bruce Fallick, John Haltiwanger, and Erika McEntarfer #13867 "
"Week of March 9 - March 15, 2008",http://papers.nber.org/papers/w13866,Investment and Value: A Neoclassical Benchmark,"Janice Eberly, Sergio Rebelo, and Nicolas Vincent #13866 "
"Week of March 9 - March 15, 2008",http://papers.nber.org/papers/w13865,"On Inferring Demand for Health Care in the Presence of Anchoring, Acquiescence, and Selection Biases",Jay Bhattacharya and Adam Isen #13865 
"Week of March 9 - March 15, 2008",http://papers.nber.org/papers/w13864,Monopoly and the Incentive to Innovate When Adoption Involves Switchover Disruptions,"Thomas J. Holmes, David K. Levine, and James A. Schmitz, Jr. #13864 "
"Week of March 9 - March 15, 2008",http://papers.nber.org/papers/w13863,The Other Ex-Ante Moral Hazard in Health,Jay Bhattacharya and Mikko Packalen #13863 
"Week of March 9 - March 15, 2008",http://papers.nber.org/papers/w13862,"Is Medicine an Ivory Tower? Induced Innovation, Technological Opportunity, and For-Profit vs. Non-Profit Innovation",Jay Bhattacharya and Mikko Packalen #13862 
"Week of March 9 - March 15, 2008",http://papers.nber.org/papers/w13861,A Solution to the Default Risk-Business Cycle Disconnect,Enrique G. Mendoza and Vivian Z. Yue #13861 
"Week of March 9 - March 15, 2008",http://papers.nber.org/papers/w13860,"Trade Growth, Production Fragmentation, and China's Environment",Judith M. Dean and Mary E. Lovely #13860 
"Week of March 9 - March 15, 2008",http://papers.nber.org/papers/w13859,The Effect of Mergers on Consumer Prices: Evidence from Five Selected Case Studies,Orley Ashenfelter and Daniel Hosken #13859 
"Week of March 9 - March 15, 2008",http://papers.nber.org/papers/w13858,Dividend Taxation and Intertemporal Tax Arbitrage,Anton Korinek and Joseph E. Stiglitz #13858 
"Week of March 9 - March 15, 2008",http://papers.nber.org/papers/w13857,The Impact of Medicare Part D on Pharmaceutical R&D,Margaret E. Blume-Kohout and Neeraj Sood #13857 
"Week of March 9 - March 15, 2008",http://papers.nber.org/papers/w13856,The Evolution of a Legal Rule,"Anthony Niblett, Richard Posner, and Andrei Shleifer #13856 "
"Week of March 9 - March 15, 2008",http://papers.nber.org/papers/w13855,Labor Market Effects of Payroll Taxes in Developing Countries: Evidence from Colombia,Adriana Kugler and Maurice Kugler #13855 
"Week of March 9 - March 15, 2008",http://papers.nber.org/papers/w13854,Consumption and Portfolio Choice with Option-Implied State Prices,Yacine At-Sahalia and Michael W. Brandt #13854 
"Week of March 9 - March 15, 2008",http://papers.nber.org/papers/w13853,"The Real Exchange Rate, Mercantilism and the Learning by Doing Externality",Joshua Aizenman and Jaewoo Lee #13853 
"Week of March 9 - March 15, 2008",http://papers.nber.org/papers/w13852,"Coercion, Culture and Debt Contracts: The Henequen Industry in Yucatan, Mexico, 1870-1915","Lee Alston, Shannan Mattiace, and Tomas Nonnenmacher #13852 "
"Week of March 9 - March 15, 2008",http://papers.nber.org/papers/w13851,The Labor Market Impact of Immigration in Western Germany in the 1990's,"Francesco D'Amuri, Gianmarco I.P. Ottaviano, and Giovanni Peri #13851 "
"Week of March 9 - March 15, 2008",http://nber.org//papers/w13850,Helping Workers Online and Offline: Innovations in Union and Worker Organization Using the Internet,Richard B. Freeman and M. Marit Rehavi #13850 
"Week of March 9 - March 15, 2008",http://papers.nber.org/papers/w13849,The Higher Educational Transformation of China and Its Global Implications,"Yao Li, John Whalley, Shunming Zhang, and Xiliang Zhao #13849 "
"Week of March 9 - March 15, 2008",http://papers.nber.org/papers/w13848,Arbitrage-free Limit Order Books and the Pricing of Order Flow Risk,Bruce Lehmann #13848 
"Week of March 2 - March 8, 2008",http://papers.nber.org/papers/w13847,Education and Labor Market Consequences of Teenage Childbearing: Evidence Using the Timing of Pregnancy Outcomes and Community Fixed Effects,Jason M. Fletcher and Barbara L. Wolfe #13847 
"Week of March 2 - March 8, 2008",http://papers.nber.org/papers/w13846,Global Rebalancing with Gravity: Measuring the Burden of Adjustment,"Robert Dekle, Jonathan Eaton, and Samuel Kortum #13846 "
"Week of March 2 - March 8, 2008",http://papers.nber.org/papers/w13845,Language in Visual Art: The Twentieth Century,David Galenson #13845 
"Week of March 2 - March 8, 2008",http://papers.nber.org/papers/w13844,Is the Taxable Income Elasticity Sufficient to Calculate Deadweight Loss? The Implications of Evasion and Avoidance,Raj Chetty #13844 
"Week of March 2 - March 8, 2008",http://papers.nber.org/papers/w13843,Does Temporary Help Work Provide a Stepping Stone to Regular Employment?,Michael Kvasnicka #13843 
"Week of March 2 - March 8, 2008",http://papers.nber.org/papers/w13842,Capital Inflows and Reserve Accumulation: The Recent Evidence,Carmen M. Reinhart and Vincent R. Reinhart #13842 
"Week of March 2 - March 8, 2008",http://papers.nber.org/papers/w13841,Globalization and the Great Divergence: Terms of Trade Booms and Volatility in the Poor Periphery 1782-1913,Jeffrey G. Williamson #13841 
"Week of March 2 - March 8, 2008",http://papers.nber.org/papers/w13840,The Role of Labor Market Changes in the Slowdown of European Productivity Growth,Ian Dew-Becker and Robert J. Gordon #13840 
"Week of March 2 - March 8, 2008",http://papers.nber.org/papers/w13839,"Is There an ""Emboldenment"" Effect? Evidence from the Insurgency in Iraq",Radha Iyengar and Jonathan Monten #13839 
"Week of March 2 - March 8, 2008",http://papers.nber.org/papers/w13838,The Cognitive Link Between Geography and Development: Iodine Deficiency and Schooling Attainment in Tanzania,"Erica M. Field, Omar Robles, and Maximo Torero #13838 "
"Week of March 2 - March 8, 2008",http://papers.nber.org/papers/w13837,The Increase in Leisure Inequality,Mark Aguiar and Erik Hurst #13837 
"Week of March 2 - March 8, 2008",http://papers.nber.org/papers/w13836,"Testing for the Economic Impact of the U.S. Constitution: Purchasing Power Parity across the Colonies versus across the States, 1748-1811",Farley Grubb #13836 
"Week of March 2 - March 8, 2008",http://papers.nber.org/papers/w13835,Evaluating the Impact of Technology Development Funds in Emerging Economies: Evidence from Latin America,Bronwyn H. Hall and Alessandro Maffioli #13835 
